0.000000,10.000000,20.000000,30.000000,40.000000,50.000000,60.000000,70.000000,80.000000,90.000000
-5.000000,-0.341414,-0.254745,-0.168965,-0.084056,0.000000,0.084056,0.168965,0.254745,0.341414
0.000000,15.000000,30.000000,45.000000,60.000000,75.000000,90.000000,105.000000,120.000000,135.000000
0.000000,20.000000,40.000000,60.000000,80.000000,100.000000,120.000000,140.000000,160.000000,180.000000
0.000000,15.000000,30.000000,45.000000,60.000000,75.000000,90.000000,105.000000,120.000000,135.000000
